"","X","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"2192",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","At the same time, in our efforts to adjust differences of opinion we should be free from intolerance or passion, and our judgments should be unmoved by alluring phrases and unvexed by selfish interests.",34,0.0588062334607468,0.0588062334607468,0.0588062334607468,0.0294031167303734,0.0294031167303734,0,0,0.0294031167303734,0.0588062334607468,0.0588062334607468,10
"2193",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","I am confident that such an approach to the subject will result in prudent and effective remedial legislation.",18,0,0.0555247084952804,0,0,0.0555247084952804,0,0,0.166574125485841,0.111049416990561,0.166574125485841,11
"2194",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","In the meantime, so far as the executive branch of the Government can intervene, none of the powers with which it is invested will be withheld when their exercise is deemed necessary to maintain our national credit or avert financial disaster.",41,0.0243842965130456,0,0.0243842965130456,0.0487685930260912,0,0.0243842965130456,0.0243842965130456,0.0243842965130456,0.0487685930260912,0.0243842965130456,12
"2195",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Closely related to the exaggerated confidence in our country's greatness which tends to a disregard of the rules of national safety, another danger confronts us not less serious.",28,0,0,0,0.0714030703320243,0.0714030703320243,0.0357015351660121,0.0357015351660121,0.107104605498036,0.107104605498036,0.0714030703320243,13
"2196",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","I refer to the prevalence of a popular disposition to expect from the operation of the Government especial and direct individual advantages.",22,0,0.0454338936846888,0,0.0908677873693775,0,0,0.0454338936846888,0.0908677873693775,0.0454338936846888,0.0454338936846888,14
"2197",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The verdict of our voters which condemned the injustice of maintaining protection for protection's sake enjoins upon the people's servants the duty of exposing and destroying the brood of kindred evils which are the unwholesome progeny of paternalism.",38,0.0526177321757432,0.0263088660878716,0,0.0526177321757432,0.0263088660878716,0.0263088660878716,0,0.0263088660878716,0.0526177321757432,0.0263088660878716,15
"2198",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","This is the bane of republican institutions and the constant peril of our government by the people.",17,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.17636684303351,0,0.0587889476778366,0,0.0587889476778366,0.17636684303351,0.0587889476778366,16
"2199",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It degrades to the purposes of wily craft the plan of rule our fathers established and bequeathed to us as an object of our love and veneration.",27,0,0.0370233246945576,0,0.0370233246945576,0.0740466493891151,0,0,0.0370233246945576,0,0.14809329877823,17
"2200",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It perverts the patriotic sentiments of our countrymen and tempts them to pitiful calculation of the sordid gain to be derived from their Government's maintenance.",25,0.039984006397441,0.079968012794882,0.039984006397441,0.039984006397441,0.039984006397441,0.039984006397441,0,0.039984006397441,0.039984006397441,0.039984006397441,18
"2201",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It undermines the self-reliance of our people and substitutes in its place dependence upon governmental favoritism.",16,0,0,0,0.0624609618988132,0,0.0624609618988132,0,0.0624609618988132,0.0624609618988132,0.124921923797626,19
"2202",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It stifles the spirit of true Americanism and stupefies every ennobling trait of American citizenship.",15,0,0,0,0,0.0666222518321119,0,0,0.0666222518321119,0,0.133244503664224,20
"2203",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The lessons of paternalism ought to be unlearned and the better lesson taught that while the people should patriotically and cheerfully support their Government its functions do not include the support of the people.",34,0,0.0294031167303734,0,0.0294031167303734,0,0,0,0.0588062334607468,0.0294031167303734,0.0588062334607468,21
"2204",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The acceptance of this principle leads to a refusal of bounties and subsidies, which burden the labor and thrift of a portion of our citizens to aid ill-advised or languishing enterprises in which they have no concern.",37,0.0270197243988111,0.0270197243988111,0.0540394487976223,0.0540394487976223,0.0270197243988111,0.0540394487976223,0.0270197243988111,0.0810591731964334,0.0810591731964334,0.108078897595245,22
"2205",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It leads also to a challenge of wild and reckless pension expenditure, which overleaps the bounds of grateful recognition of patriotic service and prostitutes to vicious uses the people's prompt and generous impulse to aid those disabled in their country's defense.",41,0.0975371860521824,0.0243842965130456,0.0243842965130456,0.0975371860521824,0.0243842965130456,0.0243842965130456,0.0243842965130456,0.0243842965130456,0.146305779078274,0.0975371860521824,23
"2206",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Every thoughtful American must realize the importance of checking at its beginning any tendency in public or private station to regard frugality and economy as virtues which we may safely outgrow.",31,0,0.0644953240890035,0,0,0,0,0,0.0644953240890035,0,0.0967429861335053,24
"2207",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The toleration of this idea results in the waste of the people's money by their chosen servants and encourages prodigality and extravagance in the home life of our countrymen.",29,0.0344708721130645,0.0344708721130645,0.0344708721130645,0,0.0344708721130645,0,0.0344708721130645,0.0344708721130645,0.0344708721130645,0.103412616339193,25
"2208",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Under our scheme of government the waste of public money is a crime against the citizen, and the contempt of our people for economy and frugality in their personal affairs deplorably saps the strength and sturdiness of our national character.",40,0.0749812546863284,0.049987503124219,0.049987503124219,0.049987503124219,0.0249937515621095,0,0.0249937515621095,0.0999750062484379,0.124968757810547,0.0999750062484379,26
"2209",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","It is a plain dictate of honesty and good government that public expenditures should be limited by public necessity, and that this should be measured by the rules of strict economy;",31,0.0322476620445018,0.0644953240890035,0,0.0322476620445018,0.0322476620445018,0.0644953240890035,0.0322476620445018,0.128990648178007,0.0644953240890035,0.128990648178007,27
"2210",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","and it is equally clear that frugality among the people is the best guaranty of a contented and strong support of free institutions.",23,0,0,0,0,0,0,0,0,0,0.0434593654932638,28
"2211",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","One mode of the misappropriation of public funds is avoided when appointments to office, instead of being the rewards of partisan activity, are awarded to those whose efficiency promises a fair return of work for the compensation paid to them.",40,0,0.0249937515621095,0,0,0,0,0,0,0.0249937515621095,0.0749812546863284,29
"2212",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","To secure the fitness and competency of appointees to office and remove from political action the demoralizing madness for spoils, civil-service reform has found a place in our public policy and laws.",32,0.0624804748516089,0.0312402374258044,0,0.0624804748516089,0.0312402374258044,0.0312402374258044,0,0.0937207122774133,0.0624804748516089,0.187441424554827,30
"2213",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The benefits already gained through this instrumentality and the further usefulness it promises entitle it to the hearty support and encouragement of all who desire to see our public service well performed or who hope for the elevation of political sentiment and the purification of political methods.",47,0,0.0638162093171666,0,0.0212720697723889,0.0425441395447777,0,0.0212720697723889,0.0638162093171666,0,0.127632418634333,31
"2214",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The existence of immense aggregations of kindred enterprises and combinations of business interests formed for the purpose of limiting production and fixing prices is inconsistent with the fair field which ought to be open to every independent activity.",38,0,0.0526177321757432,0,0,0.0263088660878716,0,0,0.0263088660878716,0,0.131544330439358,32
"2215",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Legitimate strife in business should not be superseded by an enforced concession to the demands of combinations that have the power to destroy, nor should the people to be served lose the benefit of cheapness which usually results from wholesome competition.",41,0.0487685930260912,0.0243842965130456,0.0243842965130456,0.0243842965130456,0,0.0243842965130456,0.0243842965130456,0.0243842965130456,0.0731528895391368,0.0487685930260912,33
"2216",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","These aggregations and combinations frequently constitute conspiracies against the interests of the people, and in all their phases they are unnatural and opposed to our American sense of fairness.",29,0.0344708721130645,0,0.0344708721130645,0.0689417442261289,0,0,0,0.0344708721130645,0.0689417442261289,0.0344708721130645,34
"2217",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","To the extent that they can be reached and restrained by Federal power the General Government should relieve our citizens from their interference and exactions.",25,0,0,0,0.079968012794882,0,0,0,0.039984006397441,0.079968012794882,0.039984006397441,35
"2218",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Loyalty to the principles upon which our Government rests positively demands that the equality before the law which it guarantees to every citizen should be justly and in good faith conceded in all parts of the land.",37,0,0.0540394487976223,0,0.0270197243988111,0.0810591731964334,0,0.0270197243988111,0.135098621994056,0.0270197243988111,0.162118346392867,36
"2219",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The enjoyment of this right follows the badge of citizenship wherever found, and, unimpaired by race or color, it appeals for recognition to American manliness and fairness.",27,0,0,0,0,0.0370233246945576,0,0,0.0740466493891151,0,0.0370233246945576,37
"2220",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Our relations with the Indians located within our border impose upon us responsibilities we can not escape.",17,0,0.0587889476778366,0,0.0587889476778366,0,0,0,0,0.0587889476778366,0.0587889476778366,38
"2221",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Humanity and consistency require us to treat them with forbearance and in our dealings with them to honestly and considerately regard their rights and interests.",25,0.039984006397441,0.039984006397441,0.039984006397441,0.039984006397441,0.079968012794882,0.039984006397441,0.039984006397441,0.159936025589764,0.039984006397441,0.159936025589764,39
"2222",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Every effort should be made to lead them, through the paths of civilization and education, to self-supporting and independent citizenship.",20,0,0,0,0,0,0,0,0.0999500249875062,0,0.199900049975012,40
"2223",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","In the meantime, as the nation's wards, they should be promptly defended against the cupidity of designing men and shielded from every influence or temptation that retards their advancement.",29,0,0,0,0,0,0,0,0.0344708721130645,0.0689417442261289,0.103412616339193,41
"2224",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The people of the United States have decreed that on this day the control of their Government in its legislative and executive branches shall be given to a political party pledged in the most positive terms to the accomplishment of tariff reform.",42,0.0238038562247084,0,0.0238038562247084,0.0238038562247084,0,0,0,0.0238038562247084,0.0476077124494168,0.0714115686741252,42
"2225",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","They have thus determined in favor of a more just and equitable system of Federal taxation.",16,0,0,0,0,0,0,0,0.0624609618988132,0,0.0624609618988132,43
"2226",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The agents they have chosen to carry out their purposes are bound by their promises not less than by the command of their masters to devote themselves unremittingly to this service.",31,0,0,0,0,0,0,0,0,0.0322476620445018,0.0322476620445018,44
"2227",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","While there should be no surrender of principle, our task must be undertaken wisely and without heedless vindictiveness.",18,0,0,0,0.0555247084952804,0,0.0555247084952804,0,0,0.0555247084952804,0.0555247084952804,45
"2228",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Our mission is not punishment, but the rectification of wrong.",10,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0,0,0,0.1998001998002,0,46
"2229",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","If in lifting burdens from the daily life of our people we reduce inordinate and unequal advantages too long enjoyed, this is but a necessary incident of our return to right and justice.",33,0.0302938503483793,0.0605877006967586,0.0302938503483793,0.0302938503483793,0,0.0302938503483793,0.0302938503483793,0.0302938503483793,0.0302938503483793,0.0302938503483793,47
"2230",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","If we exact from unwilling minds acquiescence in the theory of an honest distribution of the fund of the governmental beneficence treasured up for all, we but insist upon a principle which underlies our free institutions.",36,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0,0.0555401277422938,0,0.0277700638711469,48
"2231",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","When we tear aside the delusions and misconceptions which have blinded our countrymen to their condition under vicious tariff laws, we but show them how far they have been led away from the paths of contentment and prosperity.",38,0.0526177321757432,0,0.0526177321757432,0,0,0,0,0.0263088660878716,0.0789265982636148,0.0263088660878716,49
"2232",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","When we proclaim that the necessity for revenue to support the Government furnishes the only justification for taxing the people, we announce a truth so plain that its denial would seem to indicate the extent to which judgment may be influenced by familiarity with perversions of the taxing power.",49,0,0.02040399918384,0,0.02040399918384,0.02040399918384,0.02040399918384,0.02040399918384,0.0408079983676801,0.0408079983676801,0.0612119975515201,50
"2233",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","And when we seek to reinstate the self-confidence and business enterprise of our citizens by discrediting an abject dependence upon governmental favor, we strive to stimulate those elements of American character which support the hope of American achievement.",38,0,0.105235464351486,0.0263088660878716,0.0526177321757432,0.0789265982636148,0.0263088660878716,0.0263088660878716,0.0789265982636148,0.0526177321757432,0.105235464351486,51
"2234",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Anxiety for the redemption of the pledges which my party has made and solicitude for the complete justification of the trust the people have reposed in us constrain me to remind those with whom I am to cooperate that we can succeed in doing the work which has been especially set before us only by the most sincere, harmonious, and disinterested effort.",62,0.0161264312207708,0.0322528624415417,0,0.0322528624415417,0.0161264312207708,0.0161264312207708,0.0161264312207708,0.0483792936623125,0.0483792936623125,0.0967585873246251,52
"2235",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Even if insuperable obstacles and opposition prevent the consummation of our task, we shall hardly be excused;",17,0.0587889476778366,0,0,0.0587889476778366,0,0,0,0,0.0587889476778366,0.0587889476778366,53
"2236",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","and if failure can be traced to our fault or neglect we may be sure the people will hold us to a swift and exacting accountability.",26,0,0,0.0384467512495194,0.0384467512495194,0,0.0768935024990388,0,0.0384467512495194,0.153787004998078,0.0768935024990388,54
"2237",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","The oath I now take to preserve, protect, and defend the Constitution of the United States not only impressively defines the great responsibility I assume, but suggests obedience to constitutional commands as the rule by which my official conduct must be guided.",42,0,0,0,0.0476077124494168,0,0,0,0.14282313734825,0,0.166626993572959,55
"2238",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","I shall to the best of my ability and within my sphere of duty preserve the Constitution by loyally protecting every grant of Federal power it contains, by defending all its restraints when attacked by impatience and restlessness, and by enforcing its limitations and reservations in favor of the States and the people.",53,0,0.0377287304282211,0,0,0.0188643652141105,0,0,0.0377287304282211,0.0188643652141105,0.0943218260705527,56
"2239",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Fully impressed with the gravity of the duties that confront me and mindful of my weakness, I should be appalled if it were my lot to bear unaided the responsibilities which await me.",33,0.0605877006967586,0.0302938503483793,0,0.0302938503483793,0,0,0,0.0302938503483793,0.0302938503483793,0.0605877006967586,57
"2240",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","I am, however, saved from discouragement when I remember that I shall have the support and the counsel and cooperation of wise and patriotic men who will stand at my side in Cabinet places or will represent the people in their legislative halls.",43,0,0,0,0,0,0,0,0.0697512206463613,0.0232504068821204,0.0930016275284817,58
"2241",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","I find also much comfort in remembering that my countrymen are just and generous and in the assurance that they will not condemn those who by sincere devotion to their service deserve their forbearance and approval.",36,0.0555401277422938,0.0555401277422938,0,0,0.0555401277422938,0,0,0.138850319355735,0.0277700638711469,0.194390447098028,59
"2242",27,"Grover Cleveland - II","GroverCleveland-II",2,"Democratic","March 4, 1893",2015,"Yes","inaug","March 4, 1893","http://www.presidency.ucsb.edu/ws/index.php?pid=25826","Above all, I know there is a Supreme Being who rules the affairs of men and whose goodness and mercy have always followed the American people, and I know He will not turn from us now if we humbly and reverently seek His powerful aid.",45,0.0222172850477672,0.0666518551433015,0.0222172850477672,0.0222172850477672,0.0444345700955343,0,0.0222172850477672,0.0444345700955343,0,0.133303710286603,60
"2243",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Fellow-Citizens:In obedience to the will of the people, and in their presence, by the authority vested in me by this oath, I assume the arduous and responsible duties of President of the United States, relying upon the support of my countrymen and invoking the guidance of Almighty God.",48,0,0.0208289939595918,0,0.0208289939595918,0.0208289939595918,0,0,0.187460945636326,0.0208289939595918,0.229118933555509,1
"2244",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Our faith teaches that there is no safer reliance than upon the God of our fathers, who has so singularly favored the American people in every national trial, and who will not forsake us so long as we obey His commandments and walk humbly in His footsteps.",47,0,0.0638162093171666,0,0.0425441395447777,0.0425441395447777,0.0212720697723889,0.0212720697723889,0.0850882790895554,0.0212720697723889,0.0850882790895554,2
"2245",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","The responsibilities of the high trust to which I have been called--always of grave importance--are augmented by the prevailing business conditions entailing idleness upon willing labor and loss to useful enterprises.",31,0.0322476620445018,0.0644953240890035,0,0.0644953240890035,0.0322476620445018,0.0644953240890035,0.0322476620445018,0.0644953240890035,0.0644953240890035,0.0644953240890035,3
"2246",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","The country is suffering from industrial disturbances from which speedy relief must be had.",14,0,0,0.0713775874375446,0.0713775874375446,0,0.0713775874375446,0,0,0.0713775874375446,0.142755174875089,4
"2247",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Our financial system needs some revision;",6,0,0,0,0,0,0,0,0.166389351081531,0,0,5
"2248",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","our money is all good now, but its value must not further be threatened.",14,0.0713775874375446,0.142755174875089,0,0,0.142755174875089,0,0.142755174875089,0.142755174875089,0,0.142755174875089,6
"2249",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","It should all be put upon an enduring basis, not subject to easy attack, nor its stability to doubt or dispute.",21,0.0951927653498334,0,0,0.0951927653498334,0,0.0475963826749167,0,0.0475963826749167,0.190385530699667,0,7
"2250",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Our currency should continue under the supervision of the Government.",10,0,0.0999000999000999,0,0.0999000999000999,0,0,0,0.0999000999000999,0.0999000999000999,0.0999000999000999,8
"2251",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","The several forms of our paper money offer, in my judgment, a constant embarrassment to the Government and a safe balance in the Treasury.",24,0.041649312786339,0.041649312786339,0,0.083298625572678,0.083298625572678,0.041649312786339,0.124947938359017,0.124947938359017,0.083298625572678,0.208246563931695,9
"2252",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Therefore I believe it necessary to devise a system which, without diminishing the circulating medium or offering a premium for its contraction, will present a remedy for those arrangements which, temporary in their nature, might well in the years of our prosperity have been displaced by wiser provisions.",48,0.0208289939595918,0.0416579879191835,0,0.0208289939595918,0.0416579879191835,0.0208289939595918,0.0208289939595918,0.083315975838367,0,0.0624869818787753,10
"2253",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","With adequate revenue secured, but not until then, we can enter upon such changes in our fiscal laws as will, while insuring safety and volume to our money, no longer impose upon the Government the necessity of maintaining so large a gold reserve, with its attendant and inevitable temptations to speculation.",51,0.01960399921584,0.01960399921584,0,0.0392079984316801,0.01960399921584,0.0392079984316801,0.01960399921584,0.0392079984316801,0.0392079984316801,0.0784159968633601,11
"2254",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","Most of our financial laws are the outgrowth of experience and trial, and should not be amended without investigation and demonstration of the wisdom of the proposed changes.",28,0,0.0357015351660121,0,0,0,0,0,0.0357015351660121,0,0.0357015351660121,12
"2255",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","We must be both sure we are right and make haste slowly.",12,0,0.0832639467110741,0,0,0,0,0,0,0,0,13
"2256",28,"William McKinley","WilliamMcKinley",1,"Republican","March 4, 1897",3968,"Yes","inaug","March 4, 1897","http://www.presidency.ucsb.edu/ws/index.php?pid=25827","If, therefore, Congress, in its wisdom, shall deem it expedient to create a commission to take under early consideration the revision of our coinage, banking and currency laws, and give them that exhaustive, careful and dispassionate examination that their importance demands, I shall cordially concur in such action.",48,0,0.0208289939595918,0.0208289939595918,0.0208289939595918,0.0416579879191835,0.0208289939595918,0.0208289939595918,0.104144969797959,0.0416579879191835,0.124973963757551,14
